dates	cp	slope	colour	group	diff_jump	park_depth	wmo	cycle
2022-06-16T08:29:43Z	0.06936499296537653	0.19746056089549333	jump	last_group	0.004113761685322778	200 m	1902578	7
2022-06-25T00:37:03Z	0.03500295795084277	0.1054407118642675	jump	group_15	0.00219668149717224	200 m	1902578	8
2022-06-25T01:07:03Z	0.03688678844092145	0.09042386352377672	jump	group_16	0.001883830490078682	200 m	1902578	8
2022-06-25T01:37:03Z	0.0598780725565669	1.1035816375509815	jump	group_20	0.022991284115645452	200 m	1902578	8
2022-06-25T03:37:03Z	0.06303787997264086	0.10618210817733086	jump	group_44	0.002212127253694393	200 m	1902578	8
2022-06-25T15:37:03Z	0.07316607022322001	0.07604261654313403	jump	last_group	0.0015842211779819593	200 m	1902578	8
2022-07-03T21:27:22Z	0.04285811149054709	0.1207357373537976	jump	group_10	0.0025153278615374502	200 m	1902578	9
2022-07-03T22:57:22Z	0.04411636881454319	0.0905874043697422	jump	group_16	0.0018872375910362962	200 m	1902578	9
2022-07-04T01:57:22Z	0.05041359933429789	0.18141733633212517	jump	group_31	0.0037795278402526084	200 m	1902578	9
2022-07-04T13:27:22Z	0.05041359933429789	0.07561138994265136	jump	last_group	0.0015752372904719036	200 m	1902578	9
2022-07-12T22:22:51Z	0.05419670176005187	0.09081592601324116	jump	group_16	0.0018919984586091912	200 m	1902578	10
2022-07-13T01:22:51Z	0.05672075926611051	0.09087323668889201	jump	group_18	0.0018931924310185838	200 m	1902578	10
2022-07-13T05:52:51Z	0.05766769160432654	0.1060396886790592	jump	last_group	0.0022091601808137337	200 m	1902578	10
2022-07-30T22:18:05Z	0.06430250217729408	0.060701865823354455	jump	group_12	0.001264622204653218	200 m	1902578	12
2022-07-30T23:18:05Z	0.0662001854579259	0.09108879747032737	jump	group_13	0.0018976832806318206	200 m	1902578	12
2022-07-30T23:48:05Z	0.07158184904523805	0.25831985219098325	jump	group_16	0.005381663587312152	200 m	1902578	12
2022-07-31T01:18:05Z	0.07316607022322001	0.07604261654313403	jump	group_24	0.0015842211779819593	200 m	1902578	12
2022-07-31T05:18:05Z	0.0753850344993269	0.06087025492847941	jump	group_27	0.0012681303110099879	200 m	1902578	12
2022-07-31T06:48:05Z	0.07665356697646146	0.06088955890245872	jump	group_36	0.0012685324771345569	200 m	1902578	12
2022-07-31T11:18:05Z	0.07855712031187863	0.0609185378315884	jump	group_37	0.0012691362048247584	200 m	1902578	12
2022-07-31T11:48:05Z	0.08077907807246217	0.10665397250800977	jump	group_41	0.0022219577605835372	200 m	1902578	12
2022-07-31T13:48:05Z	0.08395544606276954	0.10673867566331284	jump	group_42	0.002223722409652351	200 m	1902578	12
2022-08-09T04:00:15Z	0.08236694677657383	0.09145760731839879	jump	group_21	0.0019053668191333084	200 m	1902578	13
2022-08-09T05:00:15Z	0.0893610671406353	0.30522222467894683	jump	group_22	0.00635879634747806	200 m	1902578	13
2022-08-09T05:30:15Z	0.1184219111062848	1.3949205103511761	jump	group_23	0.029060843965649508	200 m	1902578	13
2022-08-09T06:00:15Z	0.12130756711697092	0.13851148851293368	jump	group_25	0.002885656010686119	200 m	1902578	13
2022-08-09T07:00:15Z	0.13512339674820753	0.6169671118636256	jump	group_31	0.01285348149715887	200 m	1902578	13
2022-08-09T16:00:15Z	0.13641101948586765	0.23166957723679846	jump	group_48	0.004826449525766635	200 m	1902578	13
2022-08-17T22:15:42Z	0.10530242412416856	0.5818186270423656	jump	group_12	0.012121221396715953	200 m	1902578	14
2022-08-17T22:45:42Z	0.11617895033937892	0.5220732583300972	jump	group_13	0.010876526215210361	200 m	1902578	14
2022-08-17T23:15:42Z	0.19348072944988065	3.7104853973040828	jump	group_29	0.07730177911050173	200 m	1902578	14
2022-08-18T07:15:42Z	0.20427254403259612	0.47097325333004253	jump	group_34	0.00981194277770922	200 m	1902578	14
2022-08-18T09:45:42Z	0.21509355321423987	0.36216027468106166	jump	group_39	0.007545005722522119	200 m	1902578	14
2022-08-18T12:15:42Z	0.22627317413740172	0.25271474527025223	jump	group_41	0.005264890526463589	200 m	1902578	14
2022-08-18T13:15:42Z	0.24707130624962595	0.9350796475829432	jump	last_group	0.019480825991311318	200 m	1902578	14
2022-08-27T11:46:09Z	0.13415795163309788	0.6630000565156863	jump	last_group	0.013812501177410133	200 m	1902578	15
2022-09-05T04:55:35Z	0.11585863001888742	0.16904791583113551	jump	group_23	0.003521831579815324	200 m	1902578	16
2022-09-05T05:55:35Z	0.12323249496932644	0.2924366271382674	jump	group_25	0.006092429732047239	200 m	1902578	16
2022-09-05T06:55:35Z	0.1267639370703704	0.12329427297984562	jump	last_group	0.0025686306870801173	200 m	1902578	16
2022-09-14T12:36:35Z	0.131584569960101	0.4008995995571795	jump	last_group	0.008352074990774574	200 m	1902578	17
2022-10-01T21:09:12Z	0.10690005964486826	0.10735253284986566	jump	group_34	0.0022365111010388683	200 m	1902578	19
2022-10-02T10:39:12Z	0.12419530638329028	0.16940045213602925	jump	group_40	0.0035291760861672766	200 m	1902578	19
2022-10-02T13:39:12Z	0.1302984996974347	0.15424165353931138	jump	group_43	0.0032133677820689877	200 m	1902578	19
2022-10-02T15:09:12Z	0.13319273948282823	0.10806030435996704	jump	last_group	0.002251256340832647	200 m	1902578	19
2022-10-11T00:36:40Z	0.1123367984390721	0.1074985031081117	jump	group_18	0.0022395521480856606	200 m	1902578	20
2022-10-11T03:06:40Z	0.11746048819575552	0.13837838436830016	jump	group_19	0.0028828830076729206	200 m	1902578	20
2022-10-11T03:36:40Z	0.12034545045568774	0.1384781884767465	jump	group_23	0.0028849622599322194	200 m	1902578	20
2022-10-11T05:36:40Z	0.12387434349445205	0.1078089307594141	jump	group_35	0.0022460193908211273	200 m	1902578	20
2022-10-11T11:36:40Z	0.1290128427960492	0.10794747483258192	jump	group_36	0.0022489057256787903	200 m	1902578	20
2022-10-11T12:06:40Z	0.1451133314473719	0.7728234552634902	jump	group_43	0.016100488651322714	200 m	1902578	20
2022-10-11T15:36:40Z	0.1483412205831596	0.09297821004946714	jump	last_group	0.0019370460426972325	200 m	1902578	20
2022-10-19T21:04:40Z	0.1164992963132017	0.12297838691055295	jump	group_9	0.0025620497273031867	200 m	1902578	21
2022-10-19T21:34:40Z	0.12259074942005964	0.29238974912918086	jump	group_11	0.006091453106857936	200 m	1902578	21
2022-10-19T22:34:40Z	0.13126301362727782	0.3854648955816666	jump	last_group	0.008030518657951388	200 m	1902578	21
2022-10-28T20:48:50Z	0.1302984996974347	1.0310608675825297	jump	group_11	0.021480434741302706	200 m	1902578	22
2022-10-29T08:18:50Z	0.12226991525104866	0.2308524986540705	jump	group_30	0.004809427055293136	200 m	1902578	22
2022-10-29T08:48:50Z	0.12837016927281575	0.29281219304482015	jump	group_35	0.0061002540217670875	200 m	1902578	22
2022-10-29T11:18:50Z	0.13898750910795923	0.35534107909719465	jump	group_45	0.007402939147858223	200 m	1902578	22
2022-10-29T16:18:50Z	0.1483412205831596	0.20139591147423716	jump	last_group	0.004195748155713275	200 m	1902578	22
2022-11-07T00:28:12Z	0.11906298811703278	0.10767936828325174	jump	group_29	0.002243320172567745	200 m	1902578	23
2022-11-07T07:28:12Z	0.1261216247446225	0.10786950000818128	jump	last_group	0.0022472812501704437	200 m	1902578	23
2022-11-16T11:26:35Z	0.37896987423868567	11.905362772641123	jump	group_37	0.2480283910966901	200 m	1902578	24
2022-11-16T11:56:35Z	0.3943933970540904	0.740329095139426	jump	group_42	0.015423522815404711	200 m	1902578	24
2022-11-16T14:26:35Z	0.5051150627117516	4.654164584058585	jump	group_43	0.09696176216788721	200 m	1902578	24
2022-11-16T14:56:35Z	0.762092503629489	12.334917164051395	jump	group_44	0.25697744091773744	200 m	1902578	24
2022-11-16T15:26:35Z	0.8638946908646123	4.88650498728592	jump	group_45	0.10180218723512335	200 m	1902578	24
2022-11-16T15:56:35Z	0.9422788710419546	3.762440648512429	jump	group_46	0.07838418017734228	200 m	1902578	24
2022-11-16T16:26:35Z	0.9738349709739256	1.5146927967346053	jump	group_47	0.03155609993197095	200 m	1902578	24
2022-11-16T16:56:35Z	1.0053910709058966	1.5146927967346107	jump	group_48	0.03155609993197106	200 m	1902578	24
2022-11-16T17:26:35Z	1.0407080675031888	1.695215836670023	jump	last_group	0.03531699659729215	200 m	1902578	24
2022-11-29T09:36:21Z	0.1171400652372792	0.10762763044593003	jump	last_group	0.002242242300956876	200 m	1902578	26
2022-12-09T00:57:38Z	0.1065804814878653	0.09201278131372324	jump	group_24	0.0019169329440359012	200 m	1902578	27
2022-12-09T12:27:38Z	0.11329699048209056	0.0768092181304225	jump	group_42	0.0016001920443838025	200 m	1902578	27
2022-12-09T15:27:38Z	0.11874243676854213	0.21528113740318375	jump	group_43	0.004485023695899662	200 m	1902578	27
2022-12-09T15:57:38Z	0.129977046729849	0.5392612781427298	jump	group_46	0.011234609961306874	200 m	1902578	27
